,Relationship,full_community_id_source,name_source,Ar_target,AtomicNumber_target,Density_target,MeltingPoint_target,Symbol_target,full_community_id_target,name_target
297,IS_COMPOSED_OF,733,C84500,419.5,328,30,419.5,65.38,ZINC,Zn
298,IS_COMPOSED_OF,733,C84500,1085,319,29,1085,63.546,COPPER,Cu
299,IS_COMPOSED_OF,733,C84500,112.8,943,16,112.8,32.605,SULFUR ,S
300,IS_COMPOSED_OF,733,C84500,1414,333,14,1414,28.0855,SILICON,Si
301,IS_COMPOSED_OF,733,C84500,630.5,331,51,630.5,121.76,ANTIMONY,Sb
302,IS_COMPOSED_OF,733,C84500,1538,321,26,1538,55.845,IRON,Fe
303,IS_COMPOSED_OF,733,C84500,1455,327,28,1455,58.6934,NICKEL,Ni
304,IS_COMPOSED_OF,734,C84800,1085,319,29,1085,63.546,COPPER,Cu
305,IS_COMPOSED_OF,734,C84800,327.5,329,82,327.5,207.2,LEAD,Pb
306,IS_COMPOSED_OF,734,C84800,419.5,328,30,419.5,65.38,ZINC,Zn
307,IS_COMPOSED_OF,734,C84800,231.9,326,50,231.9,118.71,TIN,Sn
308,IS_COMPOSED_OF,734,C84800,419.5,328,30,419.5,65.38,ZINC,Zn
309,IS_COMPOSED_OF,734,C84800,231.9,326,50,231.9,118.71,TIN,Sn
310,IS_COMPOSED_OF,734,C84800,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
311,IS_COMPOSED_OF,734,C84800,327.5,329,82,327.5,207.2,LEAD,Pb
312,IS_COMPOSED_OF,734,C84800,1085,319,29,1085,63.546,COPPER,Cu
313,IS_COMPOSED_OF,734,C84800,630.5,331,51,630.5,121.76,ANTIMONY,Sb
314,IS_COMPOSED_OF,734,C84800,1414,333,14,1414,28.0855,SILICON,Si
315,IS_COMPOSED_OF,734,C84800,1538,321,26,1538,55.845,IRON,Fe
316,IS_COMPOSED_OF,734,C84800,660.3,322,13,660.3,26.981539,ALUMINUM,Al
317,IS_COMPOSED_OF,734,C84800,1455,327,28,1455,58.6934,NICKEL,Ni
318,IS_COMPOSED_OF,734,C84800,112.8,943,16,112.8,32.605,SULFUR ,S
319,IS_COMPOSED_OF,735,C85200,1085,319,29,1085,63.546,COPPER,Cu
320,IS_COMPOSED_OF,735,C85200,327.5,329,82,327.5,207.2,LEAD,Pb
321,IS_COMPOSED_OF,735,C85200,419.5,328,30,419.5,65.38,ZINC,Zn
322,IS_COMPOSED_OF,735,C85200,231.9,326,50,231.9,118.71,TIN,Sn
323,IS_COMPOSED_OF,735,C85200,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
324,IS_COMPOSED_OF,735,C85200,660.3,322,13,660.3,26.981539,ALUMINUM,Al
325,IS_COMPOSED_OF,735,C85200,419.5,328,30,419.5,65.38,ZINC,Zn
326,IS_COMPOSED_OF,735,C85200,1538,321,26,1538,55.845,IRON,Fe
327,IS_COMPOSED_OF,735,C85200,630.5,331,51,630.5,121.76,ANTIMONY,Sb
328,IS_COMPOSED_OF,735,C85200,327.5,329,82,327.5,207.2,LEAD,Pb
329,IS_COMPOSED_OF,735,C85200,112.8,943,16,112.8,32.605,SULFUR ,S
330,IS_COMPOSED_OF,735,C85200,1455,327,28,1455,58.6934,NICKEL,Ni
331,IS_COMPOSED_OF,735,C85200,231.9,326,50,231.9,118.71,TIN,Sn
332,IS_COMPOSED_OF,735,C85200,1414,333,14,1414,28.0855,SILICON,Si
333,IS_COMPOSED_OF,735,C85200,1085,319,29,1085,63.546,COPPER,Cu
334,IS_COMPOSED_OF,736,C85210,1085,319,29,1085,63.546,COPPER,Cu
335,IS_COMPOSED_OF,736,C85210,231.9,326,50,231.9,118.71,TIN,Sn
336,IS_COMPOSED_OF,736,C85210,327.5,329,82,327.5,207.2,LEAD,Pb
337,IS_COMPOSED_OF,736,C85210,1538,321,26,1538,55.845,IRON,Fe
338,IS_COMPOSED_OF,736,C85210,816.8,944,33,816.8,74.9216,ARSENIC,As
339,IS_COMPOSED_OF,736,C85210,419.5,328,30,419.5,65.38,ZINC,Zn
340,IS_COMPOSED_OF,736,C85210,1455,327,28,1455,58.6934,NICKEL,Ni
341,IS_COMPOSED_OF,736,C85210,660.3,322,13,660.3,26.981539,ALUMINUM,Al
342,IS_COMPOSED_OF,736,C85210,1414,333,14,1414,28.0855,SILICON,Si
343,IS_COMPOSED_OF,736,C85210,1085,319,29,1085,63.546,COPPER,Cu
344,IS_COMPOSED_OF,736,C85210,327.5,329,82,327.5,207.2,LEAD,Pb
345,IS_COMPOSED_OF,736,C85210,231.9,326,50,231.9,118.71,TIN,Sn
346,IS_COMPOSED_OF,737,C85300,1085,319,29,1085,63.546,COPPER,Cu
347,IS_COMPOSED_OF,737,C85300,327.5,329,82,327.5,207.2,LEAD,Pb
348,IS_COMPOSED_OF,737,C85300,231.9,326,50,231.9,118.71,TIN,Sn
349,IS_COMPOSED_OF,737,C85300,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
350,IS_COMPOSED_OF,737,C85300,419.5,328,30,419.5,65.38,ZINC,Zn
351,IS_COMPOSED_OF,737,C85300,1085,319,29,1085,63.546,COPPER,Cu
352,IS_COMPOSED_OF,738,C85310,327.5,329,82,327.5,207.2,LEAD,Pb
353,IS_COMPOSED_OF,738,C85310,1085,319,29,1085,63.546,COPPER,Cu
354,IS_COMPOSED_OF,738,C85310,816.8,944,33,816.8,74.9216,ARSENIC,As
355,IS_COMPOSED_OF,738,C85310,231.9,326,50,231.9,118.71,TIN,Sn
356,IS_COMPOSED_OF,738,C85310,660.3,322,13,660.3,26.981539,ALUMINUM,Al
357,IS_COMPOSED_OF,738,C85310,419.5,328,30,419.5,65.38,ZINC,Zn
358,IS_COMPOSED_OF,738,C85310,1455,327,28,1455,58.6934,NICKEL,Ni
359,IS_COMPOSED_OF,738,C85310,1538,321,26,1538,55.845,IRON,Fe
360,IS_COMPOSED_OF,738,C85310,327.5,329,82,327.5,207.2,LEAD,Pb
361,IS_COMPOSED_OF,738,C85310,1085,319,29,1085,63.546,COPPER,Cu
362,IS_COMPOSED_OF,739,C85400,231.9,326,50,231.9,118.71,TIN,Sn
363,IS_COMPOSED_OF,739,C85400,419.5,328,30,419.5,65.38,ZINC,Zn
364,IS_COMPOSED_OF,739,C85400,327.5,329,82,327.5,207.2,LEAD,Pb
365,IS_COMPOSED_OF,739,C85400,1085,319,29,1085,63.546,COPPER,Cu
366,IS_COMPOSED_OF,739,C85400,231.9,326,50,231.9,118.71,TIN,Sn
367,IS_COMPOSED_OF,739,C85400,660.3,322,13,660.3,26.981539,ALUMINUM,Al
368,IS_COMPOSED_OF,739,C85400,1414,333,14,1414,28.0855,SILICON,Si
369,IS_COMPOSED_OF,739,C85400,1455,327,28,1455,58.6934,NICKEL,Ni
370,IS_COMPOSED_OF,739,C85400,327.5,329,82,327.5,207.2,LEAD,Pb
371,IS_COMPOSED_OF,739,C85400,1538,321,26,1538,55.845,IRON,Fe
372,IS_COMPOSED_OF,739,C85400,1085,319,29,1085,63.546,COPPER,Cu
373,IS_COMPOSED_OF,739,C85400,419.5,328,30,419.5,65.38,ZINC,Zn
374,IS_COMPOSED_OF,740,C85430,1085,319,29,1085,63.546,COPPER,Cu
375,IS_COMPOSED_OF,740,C85430,660.3,322,13,660.3,26.981539,ALUMINUM,Al
376,IS_COMPOSED_OF,740,C85430,419.5,328,30,419.5,65.38,ZINC,Zn
377,IS_COMPOSED_OF,740,C85430,327.5,329,82,327.5,207.2,LEAD,Pb
378,IS_COMPOSED_OF,740,C85430,231.9,326,50,231.9,118.71,TIN,Sn
379,IS_COMPOSED_OF,740,C85430,271.4,332,83,271.4,208.9804,BISMUTH,Bi
380,IS_COMPOSED_OF,740,C85430,231.9,326,50,231.9,118.71,TIN,Sn
381,IS_COMPOSED_OF,740,C85430,1538,321,26,1538,55.845,IRON,Fe
382,IS_COMPOSED_OF,740,C85430,660.3,322,13,660.3,26.981539,ALUMINUM,Al
383,IS_COMPOSED_OF,740,C85430,2076,946,5,2076,10.811,BORON,B
384,IS_COMPOSED_OF,740,C85430,1455,327,28,1455,58.6934,NICKEL,Ni
385,IS_COMPOSED_OF,740,C85430,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
386,IS_COMPOSED_OF,740,C85430,1414,333,14,1414,28.0855,SILICON,Si
387,IS_COMPOSED_OF,740,C85430,419.5,328,30,419.5,65.38,ZINC,Zn
388,IS_COMPOSED_OF,740,C85430,1246,330,25,1246,54.938044,MANGANESE,Mn
389,IS_COMPOSED_OF,740,C85430,327.5,329,82,327.5,207.2,LEAD,Pb
390,IS_COMPOSED_OF,740,C85430,1085,319,29,1085,63.546,COPPER,Cu
391,IS_COMPOSED_OF,741,C85450,1538,321,26,1538,55.845,IRON,Fe
392,IS_COMPOSED_OF,741,C85450,231.9,326,50,231.9,118.71,TIN,Sn
393,IS_COMPOSED_OF,741,C85450,1085,319,29,1085,63.546,COPPER,Cu
394,IS_COMPOSED_OF,741,C85450,419.5,328,30,419.5,65.38,ZINC,Zn
395,IS_COMPOSED_OF,741,C85450,660.3,322,13,660.3,26.981539,ALUMINUM,Al
396,IS_COMPOSED_OF,741,C85450,1246,330,25,1246,54.938044,MANGANESE,Mn
397,IS_COMPOSED_OF,741,C85450,231.9,326,50,231.9,118.71,TIN,Sn
398,IS_COMPOSED_OF,741,C85450,1085,319,29,1085,63.546,COPPER,Cu
399,IS_COMPOSED_OF,741,C85450,1538,321,26,1538,55.845,IRON,Fe
400,IS_COMPOSED_OF,741,C85450,327.5,329,82,327.5,207.2,LEAD,Pb
401,IS_COMPOSED_OF,741,C85450,1455,327,28,1455,58.6934,NICKEL,Ni
402,IS_COMPOSED_OF,742,C85470,231.9,326,50,231.9,118.71,TIN,Sn
403,IS_COMPOSED_OF,742,C85470,660.3,322,13,660.3,26.981539,ALUMINUM,Al
404,IS_COMPOSED_OF,742,C85470,1085,319,29,1085,63.546,COPPER,Cu
405,IS_COMPOSED_OF,742,C85470,1085,319,29,1085,63.546,COPPER,Cu
406,IS_COMPOSED_OF,742,C85470,1538,321,26,1538,55.845,IRON,Fe
407,IS_COMPOSED_OF,742,C85470,660.3,322,13,660.3,26.981539,ALUMINUM,Al
408,IS_COMPOSED_OF,742,C85470,327.5,329,82,327.5,207.2,LEAD,Pb
409,IS_COMPOSED_OF,742,C85470,419.5,328,30,419.5,65.38,ZINC,Zn
410,IS_COMPOSED_OF,742,C85470,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
411,IS_COMPOSED_OF,742,C85470,231.9,326,50,231.9,118.71,TIN,Sn
412,IS_COMPOSED_OF,743,C85500,1085,319,29,1085,63.546,COPPER,Cu
413,IS_COMPOSED_OF,743,C85500,1246,330,25,1246,54.938044,MANGANESE,Mn
414,IS_COMPOSED_OF,743,C85500,1455,327,28,1455,58.6934,NICKEL,Ni
415,IS_COMPOSED_OF,743,C85500,419.5,328,30,419.5,65.38,ZINC,Zn
416,IS_COMPOSED_OF,743,C85500,327.5,329,82,327.5,207.2,LEAD,Pb
417,IS_COMPOSED_OF,743,C85500,1538,321,26,1538,55.845,IRON,Fe
418,IS_COMPOSED_OF,743,C85500,1085,319,29,1085,63.546,COPPER,Cu
419,IS_COMPOSED_OF,743,C85500,231.9,326,50,231.9,118.71,TIN,Sn
420,IS_COMPOSED_OF,744,C85550,1085,319,29,1085,63.546,COPPER,Cu
421,IS_COMPOSED_OF,744,C85550,1414,333,14,1414,28.0855,SILICON,Si
422,IS_COMPOSED_OF,744,C85550,327.5,329,82,327.5,207.2,LEAD,Pb
423,IS_COMPOSED_OF,744,C85550,1538,321,26,1538,55.845,IRON,Fe
424,IS_COMPOSED_OF,744,C85550,1455,327,28,1455,58.6934,NICKEL,Ni
425,IS_COMPOSED_OF,744,C85550,1414,333,14,1414,28.0855,SILICON,Si
426,IS_COMPOSED_OF,744,C85550,231.9,326,50,231.9,118.71,TIN,Sn
427,IS_COMPOSED_OF,744,C85550,660.3,322,13,660.3,26.981539,ALUMINUM,Al
428,IS_COMPOSED_OF,744,C85550,419.5,328,30,419.5,65.38,ZINC,Zn
429,IS_COMPOSED_OF,744,C85550,1085,319,29,1085,63.546,COPPER,Cu
430,IS_COMPOSED_OF,745,C85560,271.4,332,83,271.4,208.9804,BISMUTH,Bi
431,IS_COMPOSED_OF,745,C85560,231.9,326,50,231.9,118.71,TIN,Sn
432,IS_COMPOSED_OF,745,C85560,327.5,329,82,327.5,207.2,LEAD,Pb
433,IS_COMPOSED_OF,745,C85560,1085,319,29,1085,63.546,COPPER,Cu
434,IS_COMPOSED_OF,745,C85560,271.4,332,83,271.4,208.9804,BISMUTH,Bi
435,IS_COMPOSED_OF,745,C85560,1538,321,26,1538,55.845,IRON,Fe
436,IS_COMPOSED_OF,745,C85560,327.5,329,82,327.5,207.2,LEAD,Pb
437,IS_COMPOSED_OF,745,C85560,231.9,326,50,231.9,118.71,TIN,Sn
438,IS_COMPOSED_OF,745,C85560,816.8,944,33,816.8,74.9216,ARSENIC,As
439,IS_COMPOSED_OF,745,C85560,1085,319,29,1085,63.546,COPPER,Cu
440,IS_COMPOSED_OF,745,C85560,419.5,328,30,419.5,65.38,ZINC,Zn
441,IS_COMPOSED_OF,745,C85560,1455,327,28,1455,58.6934,NICKEL,Ni
442,IS_COMPOSED_OF,746,C85570,660.3,322,13,660.3,26.981539,ALUMINUM,Al
443,IS_COMPOSED_OF,746,C85570,1085,319,29,1085,63.546,COPPER,Cu
444,IS_COMPOSED_OF,746,C85570,1414,333,14,1414,28.0855,SILICON,Si
445,IS_COMPOSED_OF,746,C85570,660.3,322,13,660.3,26.981539,ALUMINUM,Al
446,IS_COMPOSED_OF,746,C85570,419.5,328,30,419.5,65.38,ZINC,Zn
447,IS_COMPOSED_OF,746,C85570,1414,333,14,1414,28.0855,SILICON,Si
448,IS_COMPOSED_OF,746,C85570,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
449,IS_COMPOSED_OF,746,C85570,816.8,944,33,816.8,74.9216,ARSENIC,As
450,IS_COMPOSED_OF,746,C85570,1455,327,28,1455,58.6934,NICKEL,Ni
451,IS_COMPOSED_OF,746,C85570,231.9,326,50,231.9,118.71,TIN,Sn
452,IS_COMPOSED_OF,746,C85570,327.5,329,82,327.5,207.2,LEAD,Pb
453,IS_COMPOSED_OF,746,C85570,1085,319,29,1085,63.546,COPPER,Cu
454,IS_COMPOSED_OF,746,C85570,1538,321,26,1538,55.845,IRON,Fe
455,IS_COMPOSED_OF,747,C85600,1085,319,29,1085,63.546,COPPER,Cu
456,IS_COMPOSED_OF,747,C85600,419.5,328,30,419.5,65.38,ZINC,Zn
457,IS_COMPOSED_OF,747,C85600,231.9,326,50,231.9,118.71,TIN,Sn
458,IS_COMPOSED_OF,747,C85600,1085,319,29,1085,63.546,COPPER,Cu
459,IS_COMPOSED_OF,747,C85600,327.5,329,82,327.5,207.2,LEAD,Pb
460,IS_COMPOSED_OF,747,C85600,1246,330,25,1246,54.938044,MANGANESE,Mn
461,IS_COMPOSED_OF,747,C85600,1455,327,28,1455,58.6934,NICKEL,Ni
462,IS_COMPOSED_OF,748,C85610,1538,321,26,1538,55.845,IRON,Fe
463,IS_COMPOSED_OF,748,C85610,1085,319,29,1085,63.546,COPPER,Cu
464,IS_COMPOSED_OF,748,C85610,231.9,326,50,231.9,118.71,TIN,Sn
465,IS_COMPOSED_OF,748,C85610,327.5,329,82,327.5,207.2,LEAD,Pb
466,IS_COMPOSED_OF,748,C85610,1455,327,28,1455,58.6934,NICKEL,Ni
467,IS_COMPOSED_OF,748,C85610,327.5,329,82,327.5,207.2,LEAD,Pb
468,IS_COMPOSED_OF,748,C85610,231.9,326,50,231.9,118.71,TIN,Sn
469,IS_COMPOSED_OF,748,C85610,1538,321,26,1538,55.845,IRON,Fe
470,IS_COMPOSED_OF,748,C85610,1287,948,4,1287,9.012182,BERYLLIUM ,Be
471,IS_COMPOSED_OF,748,C85610,419.5,328,30,419.5,65.38,ZINC,Zn
472,IS_COMPOSED_OF,748,C85610,1085,319,29,1085,63.546,COPPER,Cu
473,IS_COMPOSED_OF,749,C85660,1085,319,29,1085,63.546,COPPER,Cu
474,IS_COMPOSED_OF,749,C85660,660.3,322,13,660.3,26.981539,ALUMINUM,Al
475,IS_COMPOSED_OF,749,C85660,1538,321,26,1538,55.845,IRON,Fe
476,IS_COMPOSED_OF,749,C85660,327.5,329,82,327.5,207.2,LEAD,Pb
477,IS_COMPOSED_OF,749,C85660,231.9,326,50,231.9,118.71,TIN,Sn
478,IS_COMPOSED_OF,749,C85660,660.3,322,13,660.3,26.981539,ALUMINUM,Al
479,IS_COMPOSED_OF,749,C85660,816.8,944,33,816.8,74.9216,ARSENIC,As
480,IS_COMPOSED_OF,749,C85660,419.5,328,30,419.5,65.38,ZINC,Zn
481,IS_COMPOSED_OF,749,C85660,1455,327,28,1455,58.6934,NICKEL,Ni
482,IS_COMPOSED_OF,749,C85660,1246,330,25,1246,54.938044,MANGANESE,Mn
483,IS_COMPOSED_OF,749,C85660,1085,319,29,1085,63.546,COPPER,Cu
484,IS_COMPOSED_OF,750,C85690,660.3,322,13,660.3,26.981539,ALUMINUM,Al
485,IS_COMPOSED_OF,750,C85690,1085,319,29,1085,63.546,COPPER,Cu
486,IS_COMPOSED_OF,750,C85690,231.9,326,50,231.9,118.71,TIN,Sn
487,IS_COMPOSED_OF,750,C85690,1907,431,24,1907,51.9961,CHROMIUM,Cr
488,IS_COMPOSED_OF,750,C85690,1246,330,25,1246,54.938044,MANGANESE,Mn
489,IS_COMPOSED_OF,750,C85690,1246,330,25,1246,54.938044,MANGANESE,Mn
490,IS_COMPOSED_OF,750,C85690,2076,946,5,2076,10.811,BORON,B
491,IS_COMPOSED_OF,750,C85690,1085,319,29,1085,63.546,COPPER,Cu
492,IS_COMPOSED_OF,750,C85690,231.9,326,50,231.9,118.71,TIN,Sn
493,IS_COMPOSED_OF,750,C85690,660.3,322,13,660.3,26.981539,ALUMINUM,Al
494,IS_COMPOSED_OF,750,C85690,1907,431,24,1907,51.9961,CHROMIUM,Cr
495,IS_COMPOSED_OF,750,C85690,419.5,328,30,419.5,65.38,ZINC,Zn
496,IS_COMPOSED_OF,750,C85690,220,945,34,220,78.96,SELENIUM ,Se
497,IS_COMPOSED_OF,750,C85690,327.5,329,82,327.5,207.2,LEAD,Pb
498,IS_COMPOSED_OF,750,C85690,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
499,IS_COMPOSED_OF,751,C85700,1085,319,29,1085,63.546,COPPER,Cu
500,IS_COMPOSED_OF,751,C85700,419.5,328,30,419.5,65.38,ZINC,Zn
501,IS_COMPOSED_OF,751,C85700,327.5,329,82,327.5,207.2,LEAD,Pb
502,IS_COMPOSED_OF,751,C85700,231.9,326,50,231.9,118.71,TIN,Sn
503,IS_COMPOSED_OF,751,C85700,660.3,322,13,660.3,26.981539,ALUMINUM,Al
504,IS_COMPOSED_OF,751,C85700,1085,319,29,1085,63.546,COPPER,Cu
505,IS_COMPOSED_OF,751,C85700,419.5,328,30,419.5,65.38,ZINC,Zn
506,IS_COMPOSED_OF,751,C85700,1455,327,28,1455,58.6934,NICKEL,Ni
507,IS_COMPOSED_OF,751,C85700,231.9,326,50,231.9,118.71,TIN,Sn
508,IS_COMPOSED_OF,751,C85700,1538,321,26,1538,55.845,IRON,Fe
509,IS_COMPOSED_OF,751,C85700,327.5,329,82,327.5,207.2,LEAD,Pb
510,IS_COMPOSED_OF,751,C85700,1414,333,14,1414,28.0855,SILICON,Si
511,IS_COMPOSED_OF,752,C85710,327.5,329,82,327.5,207.2,LEAD,Pb
512,IS_COMPOSED_OF,752,C85710,1085,319,29,1085,63.546,COPPER,Cu
513,IS_COMPOSED_OF,752,C85710,660.3,322,13,660.3,26.981539,ALUMINUM,Al
514,IS_COMPOSED_OF,752,C85710,327.5,329,82,327.5,207.2,LEAD,Pb
515,IS_COMPOSED_OF,752,C85710,1246,330,25,1246,54.938044,MANGANESE,Mn
516,IS_COMPOSED_OF,752,C85710,1414,333,14,1414,28.0855,SILICON,Si
517,IS_COMPOSED_OF,752,C85710,660.3,322,13,660.3,26.981539,ALUMINUM,Al
518,IS_COMPOSED_OF,752,C85710,1538,321,26,1538,55.845,IRON,Fe
519,IS_COMPOSED_OF,752,C85710,231.9,326,50,231.9,118.71,TIN,Sn
520,IS_COMPOSED_OF,752,C85710,1085,319,29,1085,63.546,COPPER,Cu
521,IS_COMPOSED_OF,752,C85710,1455,327,28,1455,58.6934,NICKEL,Ni
522,IS_COMPOSED_OF,752,C85710,419.5,328,30,419.5,65.38,ZINC,Zn
523,IS_COMPOSED_OF,753,C85800,1085,319,29,1085,63.546,COPPER,Cu
524,IS_COMPOSED_OF,753,C85800,419.5,328,30,419.5,65.38,ZINC,Zn
525,IS_COMPOSED_OF,753,C85800,112.8,943,16,112.8,32.605,SULFUR ,S
526,IS_COMPOSED_OF,753,C85800,630.5,331,51,630.5,121.76,ANTIMONY,Sb
527,IS_COMPOSED_OF,753,C85800,1246,330,25,1246,54.938044,MANGANESE,Mn
528,IS_COMPOSED_OF,753,C85800,660.3,322,13,660.3,26.981539,ALUMINUM,Al
529,IS_COMPOSED_OF,753,C85800,1538,321,26,1538,55.845,IRON,Fe
530,IS_COMPOSED_OF,753,C85800,327.5,329,82,327.5,207.2,LEAD,Pb
531,IS_COMPOSED_OF,753,C85800,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
532,IS_COMPOSED_OF,753,C85800,1414,333,14,1414,28.0855,SILICON,Si
533,IS_COMPOSED_OF,753,C85800,1455,327,28,1455,58.6934,NICKEL,Ni
534,IS_COMPOSED_OF,753,C85800,419.5,328,30,419.5,65.38,ZINC,Zn
535,IS_COMPOSED_OF,753,C85800,816.8,944,33,816.8,74.9216,ARSENIC,As
536,IS_COMPOSED_OF,753,C85800,231.9,326,50,231.9,118.71,TIN,Sn
537,IS_COMPOSED_OF,754,C85900,419.5,328,30,419.5,65.38,ZINC,Zn
538,IS_COMPOSED_OF,754,C85900,1085,319,29,1085,63.546,COPPER,Cu
539,IS_COMPOSED_OF,754,C85900,660.3,322,13,660.3,26.981539,ALUMINUM,Al
540,IS_COMPOSED_OF,754,C85900,630.5,331,51,630.5,121.76,ANTIMONY,Sb
541,IS_COMPOSED_OF,754,C85900,1538,321,26,1538,55.845,IRON,Fe
542,IS_COMPOSED_OF,754,C85900,1455,327,28,1455,58.6934,NICKEL,Ni
543,IS_COMPOSED_OF,754,C85900,1246,330,25,1246,54.938044,MANGANESE,Mn
544,IS_COMPOSED_OF,754,C85900,419.5,328,30,419.5,65.38,ZINC,Zn
545,IS_COMPOSED_OF,754,C85900,1414,333,14,1414,28.0855,SILICON,Si
546,IS_COMPOSED_OF,754,C85900,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
547,IS_COMPOSED_OF,754,C85900,1855,436,40,1855,91.224,ZIRCONIUM ,Zr
548,IS_COMPOSED_OF,754,C85900,2076,946,5,2076,10.811,BORON,B
549,IS_COMPOSED_OF,754,C85900,327.5,329,82,327.5,207.2,LEAD,Pb
550,IS_COMPOSED_OF,754,C85900,231.9,326,50,231.9,118.71,TIN,Sn
551,IS_COMPOSED_OF,754,C85900,1085,319,29,1085,63.546,COPPER,Cu
552,IS_COMPOSED_OF,754,C85900,660.3,322,13,660.3,26.981539,ALUMINUM,Al
553,IS_COMPOSED_OF,754,C85900,112.8,943,16,112.8,32.605,SULFUR ,S
554,IS_COMPOSED_OF,755,C85910,660.3,322,13,660.3,26.981539,ALUMINUM,Al
555,IS_COMPOSED_OF,755,C85910,419.5,328,30,419.5,65.38,ZINC,Zn
556,IS_COMPOSED_OF,755,C85910,1246,330,25,1246,54.938044,MANGANESE,Mn
557,IS_COMPOSED_OF,755,C85910,1085,319,29,1085,63.546,COPPER,Cu
558,IS_COMPOSED_OF,755,C85910,112.8,943,16,112.8,32.605,SULFUR ,S
559,IS_COMPOSED_OF,755,C85910,2076,946,5,2076,10.811,BORON,B
560,IS_COMPOSED_OF,755,C85910,660.3,322,13,660.3,26.981539,ALUMINUM,Al
561,IS_COMPOSED_OF,755,C85910,327.5,329,82,327.5,207.2,LEAD,Pb
562,IS_COMPOSED_OF,755,C85910,630.5,331,51,630.5,121.76,ANTIMONY,Sb
563,IS_COMPOSED_OF,755,C85910,1538,321,26,1538,55.845,IRON,Fe
564,IS_COMPOSED_OF,755,C85910,1455,327,28,1455,58.6934,NICKEL,Ni
565,IS_COMPOSED_OF,755,C85910,1085,319,29,1085,63.546,COPPER,Cu
566,IS_COMPOSED_OF,755,C85910,1855,436,40,1855,91.224,ZIRCONIUM ,Zr
567,IS_COMPOSED_OF,755,C85910,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
568,IS_COMPOSED_OF,755,C85910,419.5,328,30,419.5,65.38,ZINC,Zn
569,IS_COMPOSED_OF,755,C85910,231.9,326,50,231.9,118.71,TIN,Sn
570,IS_COMPOSED_OF,755,C85910,1246,330,25,1246,54.938044,MANGANESE,Mn
571,IS_COMPOSED_OF,755,C85910,1414,333,14,1414,28.0855,SILICON,Si
572,IS_COMPOSED_OF,756,C85920,660.3,322,13,660.3,26.981539,ALUMINUM,Al
573,IS_COMPOSED_OF,756,C85920,1085,319,29,1085,63.546,COPPER,Cu
574,IS_COMPOSED_OF,756,C85920,419.5,328,30,419.5,65.38,ZINC,Zn
575,IS_COMPOSED_OF,756,C85920,112.8,943,16,112.8,32.605,SULFUR ,S
576,IS_COMPOSED_OF,756,C85920,1455,327,28,1455,58.6934,NICKEL,Ni
577,IS_COMPOSED_OF,756,C85920,1538,321,26,1538,55.845,IRON,Fe
578,IS_COMPOSED_OF,756,C85920,1085,319,29,1085,63.546,COPPER,Cu
579,IS_COMPOSED_OF,756,C85920,419.5,328,30,419.5,65.38,ZINC,Zn
580,IS_COMPOSED_OF,756,C85920,1414,333,14,1414,28.0855,SILICON,Si
581,IS_COMPOSED_OF,756,C85920,231.9,326,50,231.9,118.71,TIN,Sn
582,IS_COMPOSED_OF,756,C85920,1668,320,22,1668,47.867,TITANIUM,Ti
583,IS_COMPOSED_OF,756,C85920,1855,436,40,1855,91.224,ZIRCONIUM ,Zr
584,IS_COMPOSED_OF,756,C85920,3550,947,6,3550,12.0107,CARBON ,C
585,IS_COMPOSED_OF,756,C85920,630.5,331,51,630.5,121.76,ANTIMONY,Sb
586,IS_COMPOSED_OF,756,C85920,2076,946,5,2076,10.811,BORON,B
587,IS_COMPOSED_OF,756,C85920,327.5,329,82,327.5,207.2,LEAD,Pb
588,IS_COMPOSED_OF,756,C85920,660.3,322,13,660.3,26.981539,ALUMINUM,Al
589,IS_COMPOSED_OF,757,C85930,630.5,331,51,630.5,121.76,ANTIMONY,Sb
590,IS_COMPOSED_OF,757,C85930,1085,319,29,1085,63.546,COPPER,Cu
591,IS_COMPOSED_OF,757,C85930,419.5,328,30,419.5,65.38,ZINC,Zn
592,IS_COMPOSED_OF,757,C85930,660.3,322,13,660.3,26.981539,ALUMINUM,Al
593,IS_COMPOSED_OF,757,C85930,419.5,328,30,419.5,65.38,ZINC,Zn
594,IS_COMPOSED_OF,757,C85930,630.5,331,51,630.5,121.76,ANTIMONY,Sb
595,IS_COMPOSED_OF,757,C85930,1085,319,29,1085,63.546,COPPER,Cu
596,IS_COMPOSED_OF,757,C85930,1414,333,14,1414,28.0855,SILICON,Si
597,IS_COMPOSED_OF,757,C85930,2076,946,5,2076,10.811,BORON,B
598,IS_COMPOSED_OF,757,C85930,1538,321,26,1538,55.845,IRON,Fe
599,IS_COMPOSED_OF,757,C85930,112.8,943,16,112.8,32.605,SULFUR ,S
600,IS_COMPOSED_OF,757,C85930,1455,327,28,1455,58.6934,NICKEL,Ni
